code,name,isDelisted
sz.002565,顺灏股份,False
sz.002566,益盛药业,False
sz.002567,唐人神,False
sz.002568,百润股份,False
sz.002569,*ST步森,False
sz.002570,贝因美,False
sz.002571,德力股份,False
sz.002572,索菲亚,False
sz.002573,清新环境,False
sz.002574,明牌珠宝,False
sz.002575,群兴玩具,False
sz.002576,通达动力,False
sz.002577,雷柏科技,False
sz.002578,闽发铝业,False
sz.002579,中京电子,False
sz.002580,圣阳股份,False
sz.002581,ST未名,False
sz.002582,好想你,False
sz.002583,海能达,False
sz.002584,西陇科学,False
sz.002585,双星新材,False
sz.002586,ST围海,False
sz.002587,奥拓电子,False
sz.002588,史丹利,False
sz.002589,瑞康医药,False
sz.002590,万安科技,False
sz.002591,恒大高新,False
sz.002592,ST八菱,False
sz.002593,日上集团,False
sz.002594,比亚迪,False
sz.002595,豪迈科技,False
sz.002596,海南瑞泽,False
sz.002597,金禾实业,False
sz.002598,ST章鼓,False
sz.002599,盛通股份,False
sz.002600,领益智造,False
sz.002601,龙佰集团,False
sz.002602,世纪华通,False
sz.002603,以岭药业,False
sz.002604,龙力退,True
sz.002605,姚记科技,False
sz.002606,大连电瓷,False
sz.002607,中公教育,False
sz.002608,江苏国信,False
sz.002609,捷顺科技,False
sz.002610,ST爱康,True
sz.002611,东方精工,False
sz.002612,朗姿股份,False
sz.002613,北玻股份,False
sz.002614,奥佳华,False
sz.002615,哈尔斯,False
sz.002616,长青集团,False
sz.002617,露笑科技,False
sz.002618,丹邦退,True
sz.002619,*ST艾格,True
sz.002620,ST瑞和,False
sz.002621,*ST美吉,True
sz.002622,皓宸医疗,False
sz.002623,亚玛顿,False
sz.002624,完美世界,False
sz.002625,光启技术,False
sz.002626,金达威,False
sz.002627,三峡旅游,False
sz.002628,成都路桥,False
sz.002629,仁智股份,False
sz.002630,ST华西,False
sz.002631,德尔未来,False
sz.002632,道明光学,False
sz.002633,申科股份,False
sz.002634,棒杰股份,False
sz.002635,安洁科技,False
sz.002636,金安国纪,False
sz.002637,赞宇科技,False
sz.002638,勤上股份,False
sz.002639,雪人集团,False
sz.002640,跨境通,False
sz.002641,公元股份,False
sz.002642,荣联科技,False
sz.002643,万润股份,False
sz.002644,佛慈制药,False
sz.002645,华宏科技,False
sz.002646,天佑德酒,False
sz.002647,*ST仁东,False
sz.002648,卫星化学,False
sz.002649,博彦科技,False
sz.002650,ST加加,False
sz.002651,利君股份,False
sz.002652,扬子新材,False
sz.002653,海思科,False
sz.002654,万润科技,False
sz.002655,共达电声,False
sz.002656,*ST摩登,False
sz.002657,中科金财,False
sz.002658,雪迪龙,False
sz.002659,凯文教育,False
sz.002660,茂硕电源,False
sz.002661,克明食品,False
sz.002662,峰璟股份,False
sz.002663,普邦股份,False
sz.002664,信质集团,False
sz.002665,ST航高,True
sz.002666,德联集团,False
sz.002667,威领股份,False
sz.002668,TCL智家,False
sz.002669,康达新材,False
sz.002670,国盛证券,False
sz.002671,龙泉股份,False
sz.002672,东江环保,False
sz.002673,西部证券,False
sz.002674,兴业科技,False
sz.002675,东诚药业,False
sz.002676,顺威股份,False
sz.002677,浙江美大,False
sz.002678,珠江钢琴,False
sz.002679,福建金森,False
sz.002680,长生退,True
sz.002681,奋达科技,False
sz.002682,龙洲股份,False
sz.002683,广东宏大,False
sz.002684,猛狮退,True
sz.002685,华东重机,False
sz.002686,亿利达,False
sz.002687,乔治白,False
sz.002688,金河生物,False
sz.002689,ST远智,False
sz.002690,美亚光电,False
sz.002691,冀凯股份,False
sz.002692,远程股份,False
sz.002693,*ST双成,False
sz.002694,顾地科技,False
sz.002695,煌上煌,False
sz.002696,百洋股份,False
sz.002697,红旗连锁,False
sz.002698,博实股份,False
sz.002699,*ST美盛,True
sz.002700,万憬能源,False
sz.002701,奥瑞金,False
sz.002702,海欣食品,False
sz.002703,浙江世宝,False
sz.002705,新宝股份,False
sz.002706,良信股份,False
sz.002707,众信旅游,False
sz.002708,光洋股份,False
sz.002709,天赐材料,False
sz.002711,欧浦退,True
sz.002712,思美传媒,False
sz.002713,*ST东易,False
sz.002714,牧原股份,False
sz.002715,登云股份,False
sz.002716,湖南白银,False
sz.002717,ST岭南,False
sz.002718,友邦吊顶,False
sz.002719,麦趣尔,False
sz.002721,金一文化,False
sz.002722,物产金轮,False
sz.002723,小崧股份,False
sz.002724,海洋王,False
sz.002725,跃岭股份,False
sz.002726,龙大美食,False
sz.002727,一心堂,False
sz.002728,特一药业,False
sz.002729,好利科技,False
sz.002730,电光科技,False
sz.002731,ST萃华,False
sz.002732,燕塘乳业,False
sz.002733,雄韬股份,False
sz.002734,利民股份,False
sz.002735,王子新材,False
sz.002736,国信证券,False
sz.002737,葵花药业,False
sz.002738,中矿资源,False
sz.002739,万达电影,False
sz.002740,*ST爱迪,True
sz.002741,光华科技,False
sz.002742,*ST三圣,False
sz.002743,富煌钢构,False
sz.002745,木林森,False
sz.002746,仙坛股份,False
sz.002747,埃斯顿,False
sz.002748,世龙实业,False
sz.002749,国光股份,False
sz.002750,龙津退,True
sz.002751,易尚退,True
sz.002752,昇兴股份,False
sz.002753,永东股份,False
sz.002755,奥赛康,False
sz.002756,永兴材料,False
sz.002757,南兴股份,False
sz.002758,浙农股份,False
sz.002759,天际股份,False
sz.002760,凤形股份,False
sz.002761,浙江建投,False
sz.002762,*ST金比,False
sz.002763,汇洁股份,False
sz.002765,蓝黛科技,False
sz.002766,索菱股份,False
sz.002767,先锋电子,False
sz.002768,国恩股份,False
sz.002769,普路通,False
sz.002770,科迪退,True
sz.002771,真视通,False
sz.002772,众兴菌业,False
sz.002773,康弘药业,False
sz.002774,快意电梯,False
sz.002775,文科股份,False
sz.002776,*ST柏龙,True
sz.002777,久远银海,False
sz.002778,中晟高科,False
sz.002779,中坚科技,False
sz.002780,三夫户外,False
sz.002781,奇信退,True
sz.002782,可立克,False
sz.002783,凯龙股份,False
sz.002785,万里石,False
sz.002786,银宝山新,False
sz.002787,华源控股,False
sz.002788,鹭燕医药,False
sz.002789,*ST建艺,False
sz.002790,瑞尔特,False
sz.002791,坚朗五金,False
sz.002792,通宇通讯,False
sz.002793,罗欣药业,False
sz.002795,永和智控,False
sz.002796,世嘉科技,False
sz.002797,第一创业,False
sz.002798,帝欧水华,False
sz.002799,环球印务,False
sz.002800,天顺股份,False
sz.002801,微光股份,False
sz.002802,洪汇新材,False
sz.002803,吉宏股份,False
sz.002805,丰元股份,False
sz.002806,华锋股份,False
sz.002807,江阴银行,False
sz.002808,*ST恒久,False
sz.002809,红墙股份,False
sz.002810,山东赫达,False
sz.002811,郑中设计,False
sz.002812,恩捷股份,False
sz.002813,路畅科技,False
sz.002815,崇达技术,False
sz.002816,*ST和科,False
sz.002817,黄山胶囊,False
sz.002818,富森美,False
sz.002819,东方中科,False
sz.002820,桂发祥,False
sz.002821,凯莱英,False
sz.002822,ST中装,False
sz.002823,凯中精密,False
sz.002824,和胜股份,False
sz.002825,纳尔股份,False
sz.002826,易明医药,False
sz.002827,高争民爆,False
sz.002828,贝肯能源,False
sz.002829,星网宇达,False
sz.002830,名雕股份,False
sz.002831,裕同科技,False
sz.002832,比音勒芬,False
sz.002833,弘亚数控,False
sz.002835,同为股份,False
sz.002836,新宏泽,False
sz.002837,英维克,False
sz.002838,道恩股份,False
sz.002839,张家港行,False
sz.002840,华统股份,False
sz.002841,视源股份,False
sz.002842,翔鹭钨业,False
sz.002843,泰嘉股份,False
sz.002845,同兴达,False
sz.002846,英联股份,False
sz.002847,盐津铺子,False
sz.002848,*ST高斯,False
sz.002849,威星智能,False
sz.002850,科达利,False
sz.002851,麦格米特,False
sz.002852,道道全,False
sz.002853,皮阿诺,False
sz.002855,捷荣技术,False
sz.002856,美芝股份,False
sz.002857,三晖电气,False
sz.002858,力盛体育,False
sz.002859,洁美科技,False
sz.002860,星帅尔,False
sz.002861,瀛通通讯,False
sz.002862,实丰文化,False
sz.002863,今飞凯达,False
sz.002864,盘龙药业,False
sz.002865,钧达股份,False
sz.002866,传艺科技,False
sz.002867,周大生,False
sz.002868,*ST绿康,False
sz.002869,金溢科技,False
sz.002870,香山股份,False
sz.002871,伟隆股份,False
sz.002872,ST天圣,False
sz.002873,新天药业,False
sz.002875,安奈儿,False
sz.002876,三利谱,False
sz.002877,智能自控,False
sz.002878,元隆雅图,False
sz.002879,长缆科技,False
sz.002880,卫光生物,False
sz.002881,美格智能,False
sz.002882,金龙羽,False
sz.002883,中设股份,False
sz.002884,凌霄泵业,False
sz.002885,京泉华,False
sz.002886,沃特股份,False
sz.002887,绿茵生态,False
sz.002888,惠威科技,False
sz.002889,东方嘉盛,False
sz.002890,弘宇股份,False
sz.002891,中宠股份,False
sz.002892,科力尔,False
sz.002893,京能热力,False
sz.002895,川恒股份,False
sz.002896,中大力德,False
sz.002897,意华股份,False
sz.002898,*ST赛隆,False
sz.002899,英派斯,False
sz.002900,哈三联,False
sz.002901,大博医疗,False
sz.002902,铭普光磁,False
sz.002903,宇环数控,False
sz.002905,金逸影视,False
sz.002906,华阳集团,False
sz.002907,华森制药,False
sz.002908,德生科技,False
sz.002909,集泰股份,False
sz.002910,庄园牧场,False
sz.002911,佛燃能源,False
sz.002912,中新赛克,False
sz.002913,奥士康,False
sz.002915,中欣氟材,False
sz.002916,深南电路,False
sz.002917,金奥博,False
sz.002918,蒙娜丽莎,False
sz.002919,名臣健康,False
sz.002920,德赛西威,False
sz.002921,联诚精密,False
sz.002922,伊戈尔,False
sz.002923,润都股份,False
sz.002925,盈趣科技,False
sz.002926,华西证券,False
sz.002927,泰永长征,False
sz.002928,华夏航空,False
sz.002929,润建股份,False
sz.002930,宏川智慧,False
sz.002931,锋龙股份,False
sz.002932,明德生物,False
sz.002933,新兴装备,False
sz.002935,天奥电子,False
sz.002936,郑州银行,False
sz.002937,兴瑞科技,False
sz.002938,鹏鼎控股,False
sz.002939,长城证券,False
sz.002940,昂利康,False
sz.002941,新疆交建,False
sz.002942,新农股份,False
sz.002943,宇晶股份,False
sz.002945,华林证券,False
sz.002946,新乳业,False
sz.002947,恒铭达,False
sz.002948,青岛银行,False
sz.002949,华阳国际,False
sz.002950,奥美医疗,False
sz.002951,金时科技,False
sz.002952,亚世光电,False
sz.002953,日丰股份,False
sz.002955,鸿合科技,False
sz.002956,西麦食品,False
sz.002957,科瑞技术,False
sz.002958,青农商行,False
sz.002959,小熊电器,False
sz.002960,青鸟消防,False
sz.002961,瑞达期货,False
sz.002962,五方光电,False
sz.002963,豪尔赛,False
sz.002965,祥鑫科技,False
sz.002966,苏州银行,False
sz.002967,广电计量,False
sz.002968,新大正,False
sz.002969,嘉美包装,False
sz.002970,锐明技术,False
sz.002971,和远气体,False
sz.002972,科安达,False
sz.002973,侨银股份,False
sz.002975,博杰股份,False
sz.002976,瑞玛精密,False
sz.002977,天箭科技,False
sz.002978,安宁股份,False
sz.002979,雷赛智能,False
sz.002980,华盛昌,False
sz.002981,朝阳科技,False
sz.002982,湘佳股份,False
sz.002983,芯瑞达,False
sz.002984,森麒麟,False
sz.002985,北摩高科,False
sz.002986,宇新股份,False
sz.002987,京北方,False
sz.002988,豪美新材,False
sz.002989,中天精装,False
sz.002990,盛视科技,False
sz.002991,甘源食品,False
sz.002992,宝明科技,False
sz.002993,奥海科技,False
sz.002995,天地在线,False
sz.002996,顺博合金,False
sz.002997,瑞鹄模具,False
sz.002998,优彩资源,False
sz.002999,天禾股份,False
sz.003000,劲仔食品,False
sz.003001,中岩大地,False
sz.003002,壶化股份,False
sz.003003,天元股份,False
sz.003004,*ST声迅,False
sz.003005,竞业达,False
sz.003006,百亚股份,False
sz.003007,直真科技,False
sz.003008,开普检测,False
sz.003009,中天火箭,False
sz.003010,若羽臣,False
sz.003011,海象新材,False
sz.003012,东鹏控股,False
sz.003013,地铁设计,False
sz.003015,日久光电,False
sz.003016,欣贺股份,False
sz.003017,大洋生物,False
sz.003018,金富科技,False
sz.003019,宸展光电,False
sz.003020,立方制药,False
sz.003021,兆威机电,False
sz.003022,联泓新科,False
sz.003023,彩虹集团,False
sz.003025,思进智能,False
sz.003026,中晶科技,False
sz.003027,同兴科技,False
sz.003028,振邦智能,False
sz.003029,吉大正元,False
sz.003030,祖名股份,False
sz.003031,中瓷电子,False
sz.003032,*ST传智,False
sz.003033,征和工业,False
sz.003035,南网能源,False
sz.003036,泰坦股份,False
sz.003037,三和管桩,False
sz.003038,鑫铂股份,False
sz.003039,顺控发展,False
sz.003040,楚天龙,False
sz.003041,真爱美家,False
sz.003042,中农联合,False
sz.003043,华亚智能,False
sz.003816,中国广核,False
